A,B
1.19585864705,0.196453056999
1.17050632212,0.205177006929
1.03201328106,0.157972473099
0.917479121549,0.147811524494
0.877315078445,0.139782758144
0.888913731108,0.15097377382
0.958356262121,0.17008738134
1.05762410005,0.184330531917
1.1882577363,0.212090187908
1.1114641908,0.211525352804
1.14255946334,0.174296515098
1.05021008072,0.157642099089
1.10785602703,0.187166633238
1.01555057619,0.228233383989
1.81337663913,0.170738689722
1.19906859494,0.245034023429
1.33338290193,0.231781100872
1.06711122747,0.221361531082
1.17218063822,0.187057516694
1.0988616282,0.171581859537
1.06965663464,0.177250878972
1.59146396481,0.196850244703
1.02758500853,0.168793139619
1.38876840048,0.216629961108
1.0657064761,0.189084243589
1.06565343506,0.172125079547
0.986571566991,0.154195771457
1.08833402129,0.171202159536
1.07534232084,0.206716658532
1.00001414253,0.167049102885
1.29169984043, 0.211962942369
1.14307359356,0.177455367401
0.979908337446,0.170114580576
0.953380644787,0.163207248408
1.18646862398,0.21407839627
1.047981936,0.173505322542
1.05633605166,0.188900194454
0.985304909456,0.158261335119
0.971688642531,0.155236956984
1.06001499442,0.216277920622
1.28501627548,0.191553250011
1.24538954925,0.211268758134
1.17250356879,0.221525005481
1.22476546025,0.206211363932
1.2038436331,0.201547209238
0.958807714702,0.161207179258
1.0978766549,0.205802345496
1.06112741519, 0.170846737651
1.16919265053,0.191901465541
1.14021268338,0.186986524146
1.15362955373,0.197779312622
1.01981145928,0.167032795561
1.21811266197,0.176875255589
1.04228300743,0.152110659291
0.983772885126,0.176893696563
0.861551541793,0.134386781
1.03613269198,0.17153533149
0.929713148421,0.145563185651
1.13013650642,0.176662005896
1.33872566972,0.198613741471
0.94659681911,0.161832559682
0.988480129195,0.163861044435
0.88642083065,0.137408608395
0.946382929748,0.177764764599
1.12602771111,0.220954156018
1.03209112604,0.187492987544
1.16088088344,0.194522014737
0.993321362964,0.153456826627
1.04374618299,0.162103606431
1.08258722718,0.167038786966
