A,B
0.020373829875,0.217541980094
0.0191466326844,0.245627662939
0.000346796021967,0.00731336964878
1.53999685612e-05,0.018346185276
0.204625378576,0.424457189608
0.000169923222468,0.00305527901916
0.00695279144252,0.503600459033
0.00013332512667,0.00519442464067
0.0677639922425,0.49636392671
0.0216251268867,0.227339608489
0.0226656098974,0.368844573558
0.00168202898565,0.298337873025
0.000366438854574,0.17458054161
0.000276953031237,0.0241349458468
0.015655878293,0.249361486993
0.0122024673683,0.240846518151
0.0326355914492,0.481252355821
0.000576289834129,0.196041556616
0.00833948631846,0.322689176105
7.94588458291e-05,0.0188166829918
0.0108471127711,0.288358929484
1.10905947522e-06,0.0782695246194
0.000352289997599,0.14674146251
0.000276953031237,0.0241349458468
0.015655878293,0.249361486993
0.0122024673683,0.240846518151
0.0326355914492,0.481252355821
0.000576289834129,0.196041556616
0.00833948631846,0.322689176105
7.94588458291e-05,0.0188166829918
0.0108471127711,0.288358929484
1.10905947522e-06,0.0782695246194
0.000352289997599,0.14674146251
0.0618574827414,0.375655548384
6.50594124686e-06,52.8114398113
8.50596620144e-05,0.124474716717
0.0200806675851,0.370138710713
0.0457229792057,0.553968527533
0.000944329863002,0.0921274251345
2.24848289877e-05,0.0793025090485
0.00611809706566,0.242572461474
0.0163074982338,0.198728122015
0.0265172313009,0.416875901881
2.96226877163e-05,0.0554535423327
7.03180459488e-17,0.0305428818038
0.000474942806418,0.0229063301316
4.05699044045e-27,0.160533312115
0.000139513783677,0.0138501179868
0.00128909969689,0.0729209349878
0.000114031621472,0.0413861933483
0.00133753492437,0.207304492574
0.009586942583,0.0405561787974
0.00402945589717,0.171718831808
5.95115559289e-05,0.0046163841258
0.0419536875344,0.503134903969
0.000145967646896,0.0663326707761
9.38620616549e-05,0.0356857639514
0.000202131397154,0.186114171701
46.1817112095,3122.44300096
0.000789208499122,0.00308975168193
2.00530563333e-05,0.00955184111756
0.000238245168913,0.128398292458
0.0132537500166,0.33650984226
0.000106979382692,0.00940052038028
0.000894745883303,0.188043612838
0.000807980816298,0.0738793722886
0.0249595137268,0.365844259609
0.0246434234795,0.354930806315
0.0115853916747,0.340925580753
0.00123635452242,0.202624606864
0.00382061338865,0.294283858489
0.000450773264272,0.0476425700887
0.00368803905618,0.222806502763
0.0132511360081,0.203399846481
3.74419299529e-05,0.00875356515631
0.00504694095123,0.433145675127
2.07971250865e-05,0.00841295748383
0.00384314209595,0.0676286986325
0.000473641551708,0.123753520418
0.000125032016091,0.0191407636472
0.00188642806583,0.286180836181
1.95898946709e-05,0.00333937289289
0.000645536160613,0.0492758332137
0.000796750650374,0.145884296577
0.0135674767944,0.378377605404
0.0309169592669,0.389985648632
0.0250063196764,0.768520235096
0.000611809350723,0.0211870287341
1.93416550962e-05,0.0247310858188
0.000458683619503,0.110792884909
5.0743140552e-05,0.0458915832489
