A,B
6.49725796337e-05,0.00370712562636
0.00384668506534,0.25323547423
1.90244151591e-05,0.00363367818444
1.46565917582e-05,0.0120977565119
1.95916510827e-05,0.0061837933871
0.000285524572728,0.0442144157321
0.000837548999166,0.799201193072
0.00142789214727,0.0540429444559
0.00193219004926,0.266114322715
0.00217860696119,0.368536470238
2.32744079022e-05,0.135987974824
4.56567293395e-06,0.0071073562658
9.23696260625e-05,0.196196677699
0.0303799984195,0.569091143092
0.000106653040178,0.19427261718
0.000248237731876,0.415535829355
0.00015401398495,0.206434202602
0.000769202764432,0.374508337025
2.7122507704e-05,0.0192471237004
5.17719644029e-06,0.0644215094659
9.95174578578e-05,0.111789471128
6.45578008834e-08,0.143307126282
0.0012371602294,0.243944516252
0.000137575590115,0.229583430369
0.00160845751386,0.32233381357
0.000634027835286,0.264675618528
8.5228740382e-05,0.0841747751068
4.79694968918e-05,0.238310733815
0.000358662272349,0.0935011135505
4.75631976052e-05,0.044674530427
8.80875473273e-05,0.161417334729
7.40430290483e-05,0.0393166508317
8.35898312527e-05,0.0887198048586
0.000393005065056,0.313196824241
0.000432420453922,0.0599897511993
0.000905654074845,0.0618063688271
0.000106509988531,0.00178296477351
0.00862490121859,0.69307137434
4.82090642851e-05,0.0669029896838
0.000454056772407,0.233314096346
2.06244696528e-11,0.22767871136
1.56828961992e-05,0.00692730295312
0.000250908942762,0.200567001015
0.0179894290283,0.442071987693
0.000488940037315,0.129277454437
0.000850945161441,0.375767973585
0.00010625633611,0.385286989916
0.00314409075363,0.474179071623
0.000392595909408,0.135559250171
0.00152913270517,0.477881260427
0.000151066218166,0.191706578967
0.000130086973338,0.172106975376
4.53456531278e-18,0.118160012136
0.00187944261981,0.294724237649
1.53245419866e-05,0.0398164708396
0.00658842679,0.326044431722
0.000448488695549,1.38651909624
1.38651909624,0.0362243109196
0.000163852069018,0.205258552847
1.74110607457e-05,0.108552336701
0.000160899957324,0.176639860847
7.46301730976e-05,0.0285287277556
0.001258294186,0.335849815606
0.000128878896255,0.0387868927566
0.00213442930034,0.695898648775
0.00439474030845,0.0777863414762
0.000130902008751,0.234076823195
0.000144920820451,0.0173974166874
0.000138178932672,0.342241871762
0.000846385707196,0.275068965601
0.000132672469016,0.105473655376
